ANO,TABELA_DICIONARIO,VARIAVEL_ORIGINAL,DESCRICAO_OFICIAL,NOTA_OFICIAL,DICIONARIO
2025,Tabela_de_Turma,CO_REGIAO_GEOG_INTERM,Código da Região Geográfica Intermediária,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,NO_REGIAO_GEOG_IMED,Nome da Região Geográfica Imediata,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,CO_REGIAO_GEOG_IMED,Código da Região Geográfica Imediata,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,NO_DISTRITO,Divisão Intramunicipal - Nome do Distrito,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,CO_DISTRITO,Divisão Intramunicipal - Código do Distrito,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,NO_SUBDISTRITO,Divisão Intramunicipal - Nome do Subdistrito,"A partir do Censo Escolar de 2025, a coleta de informações passou a contemplar dados geográficos desagregados pelo Código das Regiões Administrativas exclusivamente para o Distrito Federal. Em decorrência dessa alteração, nos Microdados, o nome e o código das Regiões Administrativas do Distrito Federal passaram a ser incorporados às variáveis de Código e Nome do Distrito.
Assim, nesta versão dos Microdados, as variáveis NO_REGIAO_ADMINISTRATIVA e CO_REGIAO_ADMINISTRATIVA foram, respectivamente, integradas às variáveis NO_DISTRITO e CO_DISTRITO.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,CO_SUBDISTRITO,Divisão Intramunicipal - Código do Subdistrito,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,NO_ENTIDADE,Nome da Escola,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,CO_ENTIDADE,Código da Escola,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,CO_REDE,Rede de Ensino,"Variável incluída nos Microdados com o objetivo de facilitar a identificação e a extração de informações por Rede de Ensino (Pública ou Privada). Trata-se de variável derivada da variável TP_DEPENDENCIA, sendo que a rede pública compreende as esferas Federal, Estadual e Municipal.",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,TP_DEPENDENCIA,Dependência Administrativa,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,TP_CATEGORIA_ESCOLA_PRIVADA,Categoria da escola privada,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,TP_LOCALIZACAO,Localização,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,TP_LOCALIZACAO_DIFERENCIADA,Localização diferenciada da escola,"De 2007 a 2011:  
0 - Não se aplica
1 - Área de assentamento
2 - Terra indígena
3 - Área remanescente de quilombos
De 2012 a 2018:  
0 - A escola não está em área de localização diferenciada
1 - Área de assentamento
2 - Terra indígena
3 - Área remanescente de quilombos
4 - Unidade de uso sustentável
5 - Unidade de uso sustentável em terra indígena
6 - Unidade de uso sustentável em área remanescente de quilombos
De 2019 a 2022: 
0 - A escola não está em área de localização diferenciada
1 - Área de assentamento
2 - Terra indígena
3 - Área onde se localiza comunidade remanescente de quilombos
Em 2023 foi adicionada a categoria 8: 
8 - Área onde se localizam povos e comunidades tradicionais",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,IN_PODER_PUBLICO_PARCERIA,"Parceria ou convênio com o poder público (parceria ou convênio firmado entre a Administração Pública e instituições privadas ou instituições públicas de ensino, autarquias e fundações da administração indireta e demais instituições de educação profissional técnica de nível médio dos serviços sociais autônomos que integram o sistema federal de ensino, para financiamento do atendimento educacional ou para a oferta do itinerário de formação técnica e profissional do ensino médio)","Entre 2007 e 2021:
A variável IN_CONVENIADA_PP foi renomeada para:
IN_PODER_PUBLICO_PARCERIA",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,TP_PODER_PUBLICO_PARCERIA,Poder público responsável pela parceria ou convênio entre a Administração Pública e outras instituições,"Entre 2007 e 2021:
A variável TP_CONVENIO_PODER_PUBLICO foi renomeada para: TP_PODER_PUBLICO_PARCERIA",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_BAS,Número de Turmas da Educação Básica,"Docentes referem-se aos indivíduos que estavam em efetiva regência de classe na data de referência do Censo Escolar da Educação Básica, incluindo somente o Docente em sala de aula presencial e o Docente Titular - coordenador de tutoria (de módulo ou disciplina) - EAD",dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_INF,Número de Turmas da Educação Infantil,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_INF_CRE,Número de Turmas da Educação Infantil - Creche,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_INF_PRE,Número de Turmas da Educação Infantil - Pré-Escola,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND,Número de Turmas do Ensino Fundamental,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI,Número de Turmas do Ensino Fundamental - Anos Iniciais,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_1,Número de Turmas do Ensino Fundamental - Anos Iniciais - 1º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_2,Número de Turmas do Ensino Fundamental - Anos Iniciais - 2º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_3,Número de Turmas do Ensino Fundamental - Anos Iniciais - 3º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_4,Número de Turmas do Ensino Fundamental - Anos Iniciais - 4º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_5,Número de Turmas do Ensino Fundamental - Anos Iniciais - 5º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AI_MULTIETAPA,Número de Turmas do Ensino Fundamental - Educação Infantil e Ensino Fundamental Multietapa,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF,Número de Turmas do Ensino Fundamental - Anos Finais,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_6,Número de Turmas do Ensino Fundamental - Anos Finais - 6º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_7,Número de Turmas do Ensino Fundamental - Anos Finais - 7º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_8,Número de Turmas do Ensino Fundamental - Anos Finais - 8º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_9,Número de Turmas do Ensino Fundamental - Anos Finais - 9º Ano,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_MULTI,Número de Turmas do Ensino Fundamental - Multi,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_FUND_AF_CORRFLUXO,Número de Turmas do Ensino Fundamental - Correção de Fluxo,,dicionário_dados_educação_básica_2025.xlsx
2025,Tabela_de_Turma,QT_TUR_MED,Número de Turmas do Ensino Médio Regular,,dicionário_dados_educação_básica_2025.xlsx
